id,name,code,parentId,geonameId,latitude,longitude,population,elevation
BS.52,South Eleuthera,52,BS,8030557,24.80083,-76.18306,4955,
BS.53,Spanish Wells,53,BS,8030558,25.54538,-76.77057,15,
BS.54,West Grand Bahama,54,BS,8030559,26.59333,-78.60056,,
BT.05,Bumthang,05,BT,1337278,27.7,90.78333,21658,
BT.06,Chukha,06,BT,1337279,27,89.55,61173,
BT.08,Dagana,08,BT,1337280,27.1,89.86667,26837,
BT.07,Chirang,07,BT,1337281,27.03333,90.16667,2927,
BT.09,Geylegphug,09,BT,1337282,27.03333,90.41667,464,
BT.10,Haa,10,BT,1337283,27.33333,89.18333,132,
BT.11,Lhuntse,11,BT,1337284,27.75,91.18333,14437,
BT.12,Mongar,12,BT,1337285,27.25,91.23333,5249,
BT.13,Paro,13,BT,1337286,27.51667,89.4,32129,
BT.14,Pemagatshel,14,BT,1337287,27,91.36667,23632,
BT.15,Punakha,15,BT,1337288,27.7,89.85,22951,
BT.16,Samchi,16,BT,1337289,27.03333,89.08333,6485,
BT.17,Samdrup Jongkhar,17,BT,1337290,26.91667,91.61667,52459,
BT.18,Shemgang,18,BT,1337291,27.08333,90.85,2748,
BT.19,Tashigang,19,BT,1337292,27.25,91.75,45518,
BT.20,Thimphu,20,BT,1337293,27.6,89.58333,8984,
BT.21,Tongsa,21,BT,1337294,27.35,90.53333,19135,
BT.22,Wangdi Phodrang,22,BT,1337295,27.5,90.13333,34746,
BT.23,Gasa,23,BT,7303651,27.91313,89.70886,35,
BT.24,Trashi Yangste,24,BT,7303653,27.58468,91.45466,173,
BW.10,Ngwaketsi,10,BW,933043,-25,25,179888,
BW.09,South-East,09,BW,933044,-25,25.75,276319,
BW.08,North-East,08,BW,933210,-21,27.5,89979,
BW.11,North-West,11,BW,933230,-20,22.5,81978,
BW.06,Kweneng,06,BW,933562,-24,25,23335,
BW.05,Kgatleng,05,BW,933654,-24.25,26.5,79665,
BW.04,Kgalagadi,04,BW,933657,-25,22,4249,
BW.03,Ghanzi,03,BW,933758,-22,22,36675,
BW.12,Chobe,12,BW,933840,-18.5,25,1998,
BW.01,Central,01,BW,933851,-22,26,188174,
BW.13,City of Francistown,13,BW,11778168,-21.17,27.50778,158,
BW.14,Gaborone,14,BW,11778169,-24.64639,25.91194,231626,
BW.15,Jwaneng,15,BW,11778170,-24.60167,24.72806,1863,
BW.16,Lobatse,16,BW,11778171,-25.21417,25.68083,3,
BW.17,Selibe Phikwe,17,BW,11778172,-21.97583,27.83472,49724,
BW.18,Sowa Town,18,BW,11778173,-20.56361,26.22444,2879,
BY.07,Vitebsk,07,BY,620134,55,29.5,123,
BY.06,Mogilev,06,BY,625073,54,30.75,188,
BY.05,Minsk,05,BY,625142,54,28,1411,
BY.04,Minsk City,04,BY,625143,53.9,27.56667,226,
BY.03,Grodnenskaya,03,BY,628035,53.5,24.5,11,
BY.02,Gomel Oblast,02,BY,628281,52,30,1426674,
BY.01,Brest,01,BY,629631,52.09976,23.7854,14,
BZ.06,Toledo,06,BZ,3580913,16.33333,-88.86667,27598,
BZ.05,Southern District,05,BZ,3580975,16.83333,-88.46667,29882,
BZ.04,Orange Walk,04,BZ,3581511,17.76667,-88.8,45419,
BZ.03,Corozal,03,BZ,3582302,18.21667,-88.31667,35417,
BZ.02,Cayo,02,BZ,3582429,17,-88.9,66565,
BZ.01,Belize,01,BZ,3582676,17.55,-88.41667,89247,
CA.01,Alberta,01,CA,5883102,52.28333,-117.469,3497881,
CA.02,British Columbia,02,CA,5909050,53.99983,-125.0032,4413973,
CA.03,Manitoba,03,CA,6065171,55.00019,-97.00049,1193566,
CA.04,New Brunswick,04,CA,6087430,46.5001,-65.99878,75125,
CA.13,Northwest Territories,13,CA,6091069,69.50061,-121.50445,31247,
CA.07,Nova Scotia,07,CA,6091530,45.00015,-62.99865,935573,
CA.14,Nunavut,14,CA,6091732,66.03478,-100.07813,3776,
CA.08,Ontario,08,CA,6093943,49.25014,-84.49983,1286194,
CA.09,Prince Edward Island,09,CA,6113358,46.39808,-63.29844,13989,
CA.10,Quebec,10,CA,6115047,52.00017,-71.99907,8585523,
CA.11,Saskatchewan,11,CA,6141242,54.0001,-106.00099,16644,
CA.12,Yukon,12,CA,6185811,62.99962,-135.00404,3353,
CA.05,Newfoundland and Labrador,05,CA,6354959,52,-56,5899,
CD.31,Tshuapa,31,CD,204697,-0.21667,20.86667,1316855,
CD.30,Tshopo,30,CD,204704,0.46667,25.21667,261463,
CD.29,Tanganyika,29,CD,205253,-5.93333,29.2,335852,
CD.12,South Kivu,12,CD,205413,-3.16667,28.25,399135,
CD.27,Sankuru,27,CD,205828,-4.96667,23.45,1374239,
CD.11,Nord Kivu,11,CD,206938,-0.66667,28.75,498824,
CD.25,Mongala,25,CD,208741,2.06667,21.51667,1793564,
CD.10,Maniema,10,CD,209610,-3,26,1718257,
CD.23,Kasai-Central,23,CD,210596,-6.292,22.483,3,
CD.04,Kasai-Oriental,04,CD,214138,-6.18333,23.51667,65,
CD.18,Kasai,18,CD,214140,-5.35,21.41667,32,
CD.17,Ituri,17,CD,215709,1.56667,30.25,4241236,
CD.16,Haut-Uele,16,CD,216140,2.76667,27.61667,192867,
CD.15,Haut-Lomami,15,CD,216141,-8.73333,25,254127,
CD.02,Equateur,02,CD,216661,0.2,18.93333,75,
CD.13,Bas-Uele,13,CD,219402,2.8,24.73333,193845,
CD.22,Lualaba,22,CD,922727,-10.71667,25.46667,1677288,
CD.24,Mai-Ndombe,24,CD,2313191,-2.591,19.335,1768327,
CD.20,Kwilu,20,CD,2313847,-5.03333,18.81667,5174718,
CD.19,Kwango,19,CD,2313860,-6.542,17.832,199436,
CD.06,Kinshasa,06,CD,2314300,-4.375,15.97,164857,
CD.08,Bas-Congo,08,CD,2317277,-5.33333,14.33333,382736,
CD.14,Haut-Katanga,14,CD,11288213,-10.46667,27.81667,396945,
CD.21,Lomami,21,CD,11288214,-6.21667,24.66667,248839,
CD.26,Nord-Ubangi,26,CD,11288215,3.65,21.26667,148276,
CD.28,Sud-Ubangi,28,CD,11288216,3.08333,19.35,2744345,
CF.14,Vakaga,14,CF,236178,9.83333,22.5,3896,
CF.11,Ouaka,11,CF,236887,6.25,20.75,226816,
CF.08,Mbomou,08,CF,237556,5.5,23.33333,1649,
CF.05,Haut-Mbomou,05,CF,238639,6.33333,25.66667,39543,
CF.03,Haute-Kotto,03,CF,238640,7.41667,23,72244,
CF.02,Basse-Kotto,02,CF,240396,5,21.36667,2585,
CF.01,Bamingui-Bangoran,01,CF,240591,8.41667,20.66667,39779,
CF.16,Sangha-Mbaere,16,CF,2383204,3.5,16.16667,93537,
CF.13,Ouham-Pende,13,CF,2383650,6.75,16.08333,333161,
CF.12,Ouham,12,CF,2383653,7,18,36922,
CF.17,Ombella-M'Poko,17,CF,2383765,5.08333,18,323347,
CF.09,Nana-Mambere,09,CF,2384205,5.97122,15.26276,18513,
CF.07,Lobaye,07,CF,2385105,4.16667,17.66667,22983,
CF.06,Kemo,06,CF,2385836,5.86667,19.2,11627,
CF.04,Mambere-Kadei,04,CF,2386161,4.5,16,299555,
CF.15,Nana-Grebizi,15,CF,2386243,7.08333,19.33333,117816,
CF.18,Bangui,18,CF,2596686,4.38333,18.56667,542393,
CG.10,Sangha,10,CG,2255329,1.33333,15.5,85738,
CG.11,Pool,11,CG,2255404,-3.53333,14.83333,24999,
CG.08,Plateaux,08,CG,2255422,-2,15.5,174591,
CG.07,Niari,07,CG,2256175,-3.01436,12.34863,231271,
CG.06,Likouala,06,CG,2258431,2,17.5,9,
CG.05,Lekoumou,05,CG,2258534,-3.1,13.53333,78344,
CG.04,Kouilou,04,CG,2258738,-4.19577,11.99982,99356,
CG.13,Cuvette,13,CG,2260487,-0.5,16,15644,
CG.01,Bouenza,01,CG,2260668,-4.1629,13.71094,3973,
CG.12,Brazzaville,12,CG,2572183,-4.2657,15.28048,137911,
CG.14,Cuvette-Ouest,14,CG,2593118,0,14.5,5392,
CG.15,Pointe-Noire,15,CG,7280295,-4.79029,11.87622,715334,
CH.ZH,Zurich,ZH,CH,2657895,47.41667,8.66667,1289559,
CH.ZG,Zug,ZG,CH,2657907,47.15886,8.53866,16352,
CH.VD,Vaud,VD,CH,2658182,46.61671,6.64496,646233,
CH.VS,Valais,VS,CH,2658205,46.22925,7.45972,284653,
CH.UR,Uri,UR,CH,2658226,46.7847,8.64175,3488,
CH.TI,Ticino,TI,CH,2658370,46.28455,8.79065,3176,
CH.TG,Thurgau,TG,CH,2658372,47.5562,9.07686,236,
CH.SO,Solothurn,SO,CH,2658563,47.21071,7.52048,25155,
CH.SZ,Schwyz,SZ,CH,2658664,47.0405,8.74101,135461,
CH.SH,Schaffhausen,SH,CH,2658760,47.71034,8.63388,73443,
CH.SG,Saint Gallen,SG,CH,2658821,47.25,9.25,462877,
CH.OW,Obwalden,OW,CH,2659315,46.85867,8.20984,33717,
CH.NW,Nidwalden,NW,CH,2659471,46.92739,8.41028,4794,
CH.NE,Neuchatel,NE,CH,2659495,46.99087,6.79767,16881,
CH.LU,Lucerne,LU,CH,2659810,47.16667,8.16667,362215,
CH.JU,Jura,JU,CH,2660207,47.37266,7.16802,69935,
CH.GR,Grisons,GR,CH,2660522,46.6587,9.62296,18181,
CH.GL,Glarus,GL,CH,2660593,46.97559,9.07318,37372,
CH.GE,Geneva,GE,CH,2660645,46.19673,6.11044,433978,
CH.FR,Fribourg,FR,CH,2660717,46.70834,7.10311,248953,
CH.BE,Bern,BE,CH,2661551,46.87251,7.59563,955658,
CH.BS,Basel-City,BS,CH,2661602,47.5669,7.61519,195962,
CH.BL,Basel-Landschaft,BL,CH,2661603,47.50438,7.70444,265585,
CH.AR,Appenzell Ausserrhoden,AR,CH,2661739,47.36293,9.28283,51829,
CH.AI,Appenzell Innerrhoden,AI,CH,2661741,47.31262,9.40562,15717,
CH.AG,Aargau,AG,CH,2661876,47.39557,8.17214,574171,
CI.98,Yamoussoukro,98,CI,10629377,6.81667,-5.28333,355573,
CI.76,Bas-Sassandra,76,CI,11153052,5.49929,-6.66085,228548,
CI.94,Comoe,94,CI,11153053,5.50386,-3.25105,12352,
CI.77,Denguele,77,CI,11153054,9.49712,-7.37629,289779,
CI.95,Goh-Djiboua,95,CI,11153055,6.13184,-5.94893,165286,
CI.81,Lacs,81,CI,11153056,7.03125,-4.44848,125864,
CI.82,Lagunes,82,CI,11153057,5.87068,-4.29862,147847,
CI.78,Montagnes,78,CI,11153058,6.95434,-7.62897,237192,
CI.96,Sassandra-Marahoue,96,CI,11153059,6.96585,-6.50734,229334,
CI.87,Savanes,87,CI,11153060,9.48829,-5.49419,167497,
CI.90,Vallee du Bandama,90,CI,11153061,8.25011,-4.85458,144826,
CI.97,Woroba,97,CI,11153062,7.99044,-6.62544,845139,
CI.92,Zanzan,92,CI,11153063,8.50016,-3.21384,934352,
CI.93,Abidjan,93,CI,11153151,5.36289,-3.9992,47744,
CK.11695124,Aitutaki,11695124,CK,11695124,-18.85593,-159.78567,2,
CK.11695126,Atiu,11695126,CK,11695126,-19.99569,-158.10948,297,
CK.11695127,Mangaia,11695127,CK,11695127,-21.92601,-157.91851,744,
CK.11695384,Manihiki,11695384,CK,11695384,-10.42603,-160.97992,5,
CK.11695385,Ma'uke,11695385,CK,11695385,-20.16732,-157.33675,297,
CK.11695386,Mitiaro,11695386,CK,11695386,-19.86861,-157.709,219,
CK.11695387,Palmerston,11695387,CK,11695387,-18.05856,-163.18233,57,
CK.11695388,Penrhyn,11695388,CK,11695388,-8.99479,-157.96555,357,
CK.11695389,Pukapuka,11695389,CK,11695389,-10.85371,-165.84738,57,
CK.11695390,Rakahanga,11695390,CK,11695390,-10.03174,-161.09098,127,
CK.11695425,Rarotonga,11695425,CK,11695425,-21.23274,-159.77245,1344,
CL.01,Valparaiso,01,CL,3868621,-32.75,-71.33333,179219,
CL.15,Tarapaca,15,CL,3870116,-20,-69.33333,23895,
CL.12,Santiago Metropolitan,12,CL,3873544,-33.47269,-70.64724,6685685,
CL.11,Maule Region,11,CL,3880306,-35.5,-71.5,95548,
CL.14,Los Lagos Region,14,CL,3881974,-42.59889,-73.96048,767714,
CL.08,O'Higgins Region,08,CL,3883281,-34.5,-71,85146,
CL.07,Coquimbo Region,07,CL,3893623,-30.75,-71,68786,
CL.06,Biobio,06,CL,3898380,-37.375,-72.45,21494,
CL.05,Atacama,05,CL,3899191,-27.5,-70,284992,
CL.04,Araucania,04,CL,3899463,-38.5,-72,889942,
CL.03,Antofagasta,03,CL,3899537,-23.5,-69,53879,
CL.02,Aysen,02,CL,3900333,-46.5,-73.5,94271,
CL.10,Region of Magallanes,10,CL,4036650,-52.50026,-73.00067,155332,
CL.16,Arica y Parinacota,16,CL,6693562,-18.57336,-69.46106,213595,
CL.17,Los Rios Region,17,CL,6693563,-40.01499,-72.51526,364183,
CL.18,Nuble,18,CL,11979367,-36.62291,-72.21643,4869,
CM.09,South-West,09,CM,2221788,5.2,9.3,131679,
CM.14,South,14,CM,2221789,2.75,11.58333,634655,
CM.08,West,08,CM,2222934,5.5,10.66667,1339791,
CM.07,North-West,07,CM,2223602,6.36667,10.36667,1728953,
CM.13,North,13,CM,2223603,8.5,14,2442578,
CM.05,Littoral,05,CM,2229336,4.26667,10.13333,22234,
CM.12,Far North,12,CM,2231755,11,14.5,1855695,
CM.04,East,04,CM,2231835,3.83333,14.16667,83696,
CM.11,Centre,11,CM,2233376,4.75,11.83333,2672533,
CM.10,Adamaoua,10,CM,2236015,6.83333,13.25,495185,
CN.14,Tibet,14,CN,1279685,31.66667,88,287,
CN.06,Qinghai,06,CN,1280239,36,96,5626722,
CN.13,Xinjiang,13,CN,1529047,41.5,85.5,2131,
CN.02,Zhejiang,02,CN,1784764,29.16667,120,512,
CN.29,Yunnan,29,CN,1785694,25,101.5,4543,
CN.28,Tianjin,28,CN,1792943,39.33333,117.33333,14,
CN.32,Sichuan,32,CN,1794299,30.5,102.66667,8725,
CN.24,Shanxi,24,CN,1795912,37.66667,112.25,3411,
CN.23,Shanghai,23,CN,1796231,31.16667,121.41667,1888,
CN.25,Shandong,25,CN,1796328,36.33333,118.25,9417,
CN.26,Shaanxi,26,CN,1796480,36,109,3762,
CN.21,Ningxia Hui Autonomous Region,21,CN,1799355,37.25,106,618,
CN.03,Jiangxi,03,CN,1806222,27.66667,115.66667,44,
CN.04,Jiangsu,04,CN,1806260,33,119.83333,7677,
CN.11,Hunan,11,CN,1806691,27.66667,111.75,6698,
CN.12,Hubei,12,CN,1806949,31,112.25,5711,
CN.09,Henan,09,CN,1808520,34,113.66667,9429,
CN.10,Hebei,10,CN,1808773,39,115.66667,6989,
CN.31,Hainan,31,CN,1809054,19.25,109.75,854,
CN.18,Guizhou,18,CN,1809445,27,107,3793,
CN.16,Guangxi,16,CN,1809867,24,109,4816,
CN.30,Guangdong,30,CN,1809935,23.5,113.25,1433132,
CN.15,Gansu,15,CN,1810676,37.75,102.75,2628,
CN.07,Fujian,07,CN,1811017,26.25,118,3689,
CN.33,Chongqing,33,CN,1814905,30.08333,107.83333,2839,
CN.01,Anhui,01,CN,1818058,31.91667,117.16667,6461,
CN.20,Inner Mongolia,20,CN,2035607,43.5,114.75,24259735,
CN.19,Liaoning,19,CN,2036115,41.25,122.66667,4315,
CN.05,Jilin,05,CN,2036500,43.58333,126.16667,2734,
CN.08,Heilongjiang,08,CN,2036965,47.75,128,3825,
CN.22,Beijing,22,CN,2038349,39.91691,116.39706,14933274,
CO.31,Vichada,31,CO,3666082,5,-69.5,55872,
CO.30,Vaupes,30,CO,3666254,0.75,-70.75,39279,
CO.29,Valle del Cauca,29,CO,3666313,3.75,-76.5,4161425,
CO.28,Tolima,28,CO,3666951,4,-75.25,1365342,
CO.27,Sucre,27,CO,3667725,9,-75,7721,
CO.26,Santander,26,CO,3668578,6.83333,-73.41667,1957789,
CO.25,San Andres y Providencia,25,CO,3670205,12.52449,-81.71983,7554,
CO.24,Risaralda,24,CO,3670698,5,-76,89759,
CO.23,Quindio,23,CO,3671087,4.5,-75.66667,534552,
CO.22,Putumayo,22,CO,3671178,0.5,-76,31132,
CO.21,Norte de Santander,21,CO,3673798,8,-73,1243975,
CO.20,Narino,20,CO,3674021,1.5,-78,1541956,
CO.19,Meta,19,CO,3674810,3.5,-73,783168,
CO.38,Magdalena,38,CO,3675686,10,-74.5,1149917,
CO.17,La Guajira,17,CO,3678847,11.5,-72.5,8856,
CO.16,Huila,16,CO,3680692,2.5,-75.58333,111418,
CO.14,Guaviare,14,CO,3681344,1.91667,-72,95551,
CO.15,Guainia,15,CO,3681652,2.5,-69,3523,
CO.33,Cundinamarca,33,CO,3685413,5,-74.16667,2598245,
CO.12,Cordoba,12,CO,3685889,8.33333,-75.66667,1467929,
CO.11,Choco,11,CO,3686431,6,-77,4543,
CO.10,Cesar,10,CO,3686880,9.33333,-73.5,93279,
CO.09,Cauca,09,CO,3687029,2.5,-76.83333,1268937,
CO.32,Casanare,32,CO,3687173,5.5,-71.5,295353,
CO.08,Caqueta,08,CO,3687479,0.75,-74,42337,
CO.37,Caldas,37,CO,3687951,5.26667,-75.33333,96874,
CO.36,Boyaca,36,CO,3688536,5.66667,-73,1255311,
CO.35,Bolivar,35,CO,3688650,9,-74.33333,24983,
CO.34,Bogota D.C.,34,CO,3688685,4.25,-74.18333,684116,
CO.04,Atlantico,04,CO,3689436,10.75,-75,2166156,
CO.03,Departamento de Arauca,03,CO,3689717,6.66667,-71,232118,
CO.02,Antioquia,02,CO,3689815,7,-75.5,6299886,
CO.01,Amazonas,01,CO,3689982,-1.16667,-71.5,67726,
CR.08,San Jose,08,CR,3621837,9.66667,-84,144242,
CR.07,Puntarenas,07,CR,3622226,9.97794,-84.83068,41929,
CR.06,Limon,06,CR,3623064,10,-83.21667,386862,
CR.04,Heredia,04,CR,3623484,10.33333,-84,433677,
CR.03,Guanacaste,03,CR,3623582,10.5,-85.25,354154,
CR.02,Cartago,02,CR,3624368,9.83333,-83.75,4993,
CR.01,Alajuela,01,CR,3624953,10.5,-84.5,885571,
CU.16,Villa Clara,16,CU,3534168,22.56667,-80,83562,
CU.15,Santiago de Cuba,15,CU,3536725,20.2,-75.93333,14715,
CU.14,Sancti Spiritus,14,CU,3540665,21.91667,-79.41667,465468,
CU.01,Pinar del Rio,01,CU,3544088,22.41667,-83.83333,592851,
CU.03,Matanzas,03,CU,3547394,22.66667,-81.16667,69113,
CU.13,Las Tunas,13,CU,3550595,21.1,-76.9,53627,
CU.04,Isla de la Juventud,04,CU,3556608,21.7,-82.81667,8642,
CU.12,Holguin,12,CU,3556965,20.75,-75.91667,137161,
CU.10,Guantanamo,10,CU,3557685,20.21667,-74.86667,51863,
CU.09,Granma,09,CU,3558052,20.28333,-76.86667,835675,
CU.02,Havana,02,CU,3564073,23.08333,-82.3,72245,
CU.08,Cienfuegos,08,CU,3564120,22.26667,-80.45,45481,
CU.07,Ciego de Avila,07,CU,3564175,21.96667,-78.63333,422576,
CU.05,Camaguey,05,CU,3566062,21.35,-77.85,321992,
CU.AR,Artemisa,AR,CU,7668824,22.814,-82.75606,52392,
CU.MA,Mayabeque,MA,CU,7668827,22.96155,-82.14718,381446,
CV.20,Tarrafal,20,CV,3374161,15.26667,-23.71667,18561,
CV.11,Sao Vicente,11,CV,3374198,16.83333,-25,7561,
CV.15,Santa Catarina,15,CV,3374226,15.1,-23.7,41455,
CV.08,Sal,08,CV,3374249,16.75,-22.91667,2911,
CV.07,Ribeira Grande,07,CV,3374274,17.13333,-25.11667,1921,
CV.14,Praia,14,CV,3374332,14.95,-23.51667,13271,
CV.05,Paul,05,CV,3374391,17.11667,-25.01667,6997,
CV.04,Maio,04,CV,3374487,15.21667,-23.16667,7589,
CV.02,Brava,02,CV,3374832,14.86667,-24.7,6619,
CV.01,Boa Vista,01,CV,3374855,16.08333,-22.83333,8554,
CV.13,Mosteiros,13,CV,3411924,15,-24.35,952,
CV.16,Santa Cruz,16,CV,3411925,15.1,-23.56667,26585,
CV.17,Sao Domingos,17,CV,3411926,15.01667,-23.53333,13699,
CV.18,Sao Filipe,18,CV,3411927,14.93333,-24.43333,22227,
CV.19,Sao Miguel,19,CV,3411928,15.2,-23.65,1563,
CV.21,Porto Novo,21,CV,7602868,17.01667,-25.2,1796,
CV.22,Ribeira Brava,22,CV,7602869,16.61667,-24.2,7564,
CV.24,Santa Catarina do Fogo,24,CV,7602870,14.9,-24.33333,5299,
CV.26,Sao Salvador do Mundo,26,CV,7602871,15.08333,-23.63333,8643,
CV.27,Tarrafal de Sao Nicolau,27,CV,7602872,16.6,-24.35,525,
CV.25,Sao Lourenco dos Orgaos,25,CV,7602873,15.06667,-23.6,8533,
CV.23,Ribeira Grande de Santiago,23,CV,7603281,14.98333,-23.65,8323,
CY.06,Pafos,06,CY,146213,34.9,32.51667,88266,
CY.04,Nicosia,04,CY,146267,35.06667,33.1,32698,
CY.05,Limassol,05,CY,146383,34.76667,32.93333,23533,
CY.03,Larnaka,03,CY,146398,34.91521,33.52615,143192,
CY.02,Keryneia,02,CY,146411,35.28333,33.25,62158,
CY.01,Ammochostos,01,CY,146615,35.33333,33.86667,46629,
CZ.52,Hlavni mesto Praha,52,CZ,3067695,50.08333,14.46667,11675,
CZ.78,South Moravian,78,CZ,3339536,49.20122,16.61339,1196113,
CZ.79,Jihocesky kraj,79,CZ,3339537,49.08333,14.5,62573,
CZ.80,Vysocina,80,CZ,3339538,49.41667,15.5,517114,
CZ.81,Karlovarsky kraj,81,CZ,3339539,50.16667,12.66667,34294,
CZ.82,Kralovehradecky kraj,82,CZ,3339540,50.41667,15.91667,546691,
CZ.83,Liberecky kraj,83,CZ,3339541,50.75,15,427855,
CZ.84,Olomoucky,84,CZ,3339542,49.75,17.16667,635675,
CZ.85,Moravskoslezsky,85,CZ,3339573,49.83333,18,12,
CZ.86,Pardubicky,86,CZ,3339574,49.83333,16.08333,54641,
CZ.87,Plzensky kraj,87,CZ,3339575,49.5,13.16667,55343,
CZ.88,Central Bohemia,88,CZ,3339576,50.12718,14.1964,1284629,
CZ.89,Ustecky kraj,89,CZ,3339577,50.5,13.83333,821468,
CZ.90,Zlin,90,CZ,3339578,49.16667,17.75,59784,
DE.15,Thuringia,15,DE,2822542,50.91667,11,2249882,
DE.10,Schleswig-Holstein,10,DE,2838632,54.2,9.75,283227,
DE.14,Saxony-Anhalt,14,DE,2842565,52,11.7333,2356219,
DE.13,Saxony,13,DE,2842566,51,13.25,4168732,
DE.09,Saarland,09,DE,2842635,49.40472,6.96083,122585,
DE.08,Rheinland-Pfalz,08,DE,2847618,49.66667,7.5,412675,
DE.07,North Rhine-Westphalia,07,DE,2861876,51.21895,6.76339,17872763,
DE.06,Lower Saxony,06,DE,2862926,52.83333,9.16667,7928815,
DE.12,Mecklenburg-Vorpommern,12,DE,2872567,53.83333,12.5,1651216,
DE.05,Hesse,05,DE,2905330,50.55,9,661951,
DE.04,Hamburg,04,DE,2911297,53.58333,10,1774224,
DE.03,Bremen,03,DE,2944387,53.08333,8.83333,661716,
DE.11,Brandenburg,11,DE,2945356,52.45905,13.01582,2511525,
DE.16,Berlin,16,DE,2950157,52.5,13.41667,3442675,
DE.02,Bavaria,02,DE,2951839,49,11.5,1251331,
DE.01,Baden-Wuerttemberg,01,DE,2953481,48.5,9,1744921,
DJ.05,Tadjourah,05,DJ,220781,12,42.5,33133,
DJ.04,Obock,04,DJ,221525,12.25007,43.08369,26537,
DJ.07,Djibouti,07,DJ,223818,11.56,43.06,623891,
DJ.06,Dikhil,06,DJ,223889,11.41667,42.16667,1798,
DJ.01,Ali Sabieh,01,DJ,225282,11.2,42.94,59827,
DJ.08,Arta,08,DJ,449265,11.5,42.75,4547,
DK.17,Capital Region,17,DK,6418538,55.83333,12.33333,168271,
DK.18,Central Jutland,18,DK,6418539,56.16667,9.5,1253998,
DK.19,North Denmark,19,DK,6418540,57,9.66667,58273,
DK.20,Zealand,20,DK,6418541,55.41667,11.83333,82564,
DK.21,South Denmark,21,DK,6418542,55.37911,10.345,12277,
DM.11,Saint Peter,11,DM,3575618,15.51667,-61.45,164,
DM.10,Saint Paul,10,DM,3575619,15.35,-61.38333,7515,
DM.09,Saint Patrick,09,DM,3575620,15.28333,-61.3,8918,
DM.08,Saint Mark,08,DM,3575621,15.21667,-61.36667,194,
DM.07,Saint Luke,07,DM,3575622,15.25094,-61.36726,163,
DM.06,Saint Joseph,06,DM,3575625,15.43333,-61.43333,6213,
DM.05,Saint John,05,DM,3575626,15.58333,-61.45,51,
DM.04,Saint George,04,DM,3575628,15.3,-61.36667,2441,
DM.03,Saint David,03,DM,3575630,15.46667,-61.28333,714,
DM.02,Saint Andrew,02,DM,3575632,15.56667,-61.36667,11122,
DO.27,Valverde,27,DO,3492112,19.58333,-71.05,158293,
DO.26,Santiago Rodriguez,26,DO,3492912,19.41667,-71.33333,59629,
DO.25,Santiago,25,DO,3492918,19.31667,-70.88333,9825,
DO.24,San Pedro de Macoris,24,DO,3493031,18.5,-69.33333,31744,
DO.23,San Juan,23,DO,3493091,18.83333,-71.25,24115,
DO.33,San Cristobal,33,DO,3493186,18.55,-70.2,53288,
DO.21,Sanchez Ramirez,21,DO,3493192,19,-70.16667,151179,
DO.20,Samana,20,DO,3493232,19.25,-69.45,91875,
DO.19,Hermanas Mirabal,19,DO,3493282,19.41667,-70.33333,96356,
DO.18,Puerto Plata,18,DO,3494267,19.75,-70.75,31276,
DO.35,Peravia,35,DO,3495015,18.33333,-70.36667,169865,
DO.16,Pedernales,16,DO,3495136,18,-71.56667,2127,
DO.34,Nacional,34,DO,3496024,18.48333,-69.93333,9654,
DO.32,Monte Plata,32,DO,3496132,18.83333,-69.83333,18376,
DO.15,Monte Cristi,15,DO,3496200,19.71667,-71.46667,11114,
DO.31,Monsenor Nouel,31,DO,3496274,18.91667,-70.41667,167618,
DO.14,Maria Trinidad Sanchez,14,DO,3496772,19.41667,-70,135727,
DO.30,La Vega,30,DO,3499977,19.05,-70.65,38511,
DO.12,La Romana,12,DO,3500955,18.5,-68.96667,219812,
DO.10,La Altagracia,10,DO,3503706,18.58333,-68.63333,1822,
DO.09,Independencia,09,DO,3504326,18.4,-71.63333,5833,
DO.29,Hato Mayor,29,DO,3504766,18.83333,-69.33333,87631,
DO.08,Espaillat,08,DO,3505867,19.58333,-70.41667,22591,
DO.28,El Seibo,28,DO,3506189,18.8,-69.05,89261,
DO.11,Elias Pina,11,DO,3507269,19,-71.63333,63879,
DO.06,Duarte,06,DO,3508718,19.25,-70.08333,28385,
DO.04,Dajabon,04,DO,3508951,19.43333,-71.58333,6246,
DO.03,Barahona,03,DO,3512042,18.16667,-71.25,179239,
DO.02,Baoruco,02,DO,3512050,18.5,-71.35,9148,
DO.01,Azua,01,DO,3512209,18.58333,-70.8,28857,
DO.36,San Jose de Ocoa,36,DO,6201372,18.54882,-70.50877,62368,
DO.37,Santo Domingo,37,DO,6201373,18.56678,-69.84874,2995211,
DZ.15,Tlemcen,15,DZ,2475683,34.66667,-1.41667,949135,
DZ.14,Tizi Ouzou,14,DZ,2475741,36.75,4.25,112768,
DZ.56,Tissemsilt,56,DZ,2475858,35.75,1.75,294476,
DZ.55,Tipaza,55,DZ,2476027,36.58333,2.41667,5911,
DZ.54,Tindouf,54,DZ,2476302,27.41667,-5.83333,49149,
DZ.13,Tiaret,13,DZ,2476893,34.91667,1.58333,846823,
DZ.33,Tebessa,33,DZ,2477457,35,7.83333,64873,
DZ.53,Tamanrasset,53,DZ,2478217,23.55,5.18333,176637,
DZ.52,Souk Ahras,52,DZ,2479213,36.16667,7.91667,438127,
DZ.31,Skikda,31,DZ,2479532,36.75,6.83333,89868,
